ID1,ID2,r,r_cat
6002700,6002478,0.125,"[0.125,0.25)"
6002700,6002550,0.25,"[0.25,0.5)"
6002700,6002552,0.125,"[0.125,0.25)"
6002700,6002553,0.125,"[0.125,0.25)"
6002700,6002554,0.125,"[0.125,0.25)"
6002701,6002001,0.25,"[0.25,0.5)"
6002701,6002003,0.125,"[0.125,0.25)"
6002701,6002004,0.125,"[0.125,0.25)"
6002701,6002266,0.5,"[0.5,1)"
6002701,6002268,0.25,"[0.25,0.5)"
6002701,6002270,0.125,"[0.125,0.25)"
6002701,6002271,0.125,"[0.125,0.25)"
6002701,6002388,0.5,"[0.5,1)"
6002701,6002389,0.25,"[0.25,0.5)"
6002701,6002390,0.125,"[0.125,0.25)"
6002701,6002391,0.125,"[0.125,0.25)"
6002701,6002473,0.5,"[0.5,1)"
6002701,6002475,0.25,"[0.25,0.5)"
6002701,6002477,0.125,"[0.125,0.25)"
6002701,6002478,0.125,"[0.125,0.25)"
6002701,6002550,0.25,"[0.25,0.5)"
6002701,6002552,0.125,"[0.125,0.25)"
6002701,6002553,0.125,"[0.125,0.25)"
6002701,6002554,0.125,"[0.125,0.25)"
6002702,6002002,0.5,"[0.5,1)"
6002702,6002003,0.25,"[0.25,0.5)"
6002702,6002004,0.25,"[0.25,0.5)"
6002703,6002002,0.5,"[0.5,1)"
6002703,6002003,0.25,"[0.25,0.5)"
6002703,6002004,0.25,"[0.25,0.5)"
6002704,6002013,0.5,"[0.5,1)"
6002704,6002015,0.25,"[0.25,0.5)"
6002704,6002016,0.25,"[0.25,0.5)"
6002705,6002013,0.5,"[0.5,1)"
6002705,6002015,0.25,"[0.25,0.5)"
6002705,6002016,0.25,"[0.25,0.5)"
6002706,6002005,0.25,"[0.25,0.5)"
6002706,6002006,0.5,"[0.5,1)"
6002706,6002008,0.25,"[0.25,0.5)"
6002706,6002010,0.125,"[0.125,0.25)"
6002706,6002011,0.125,"[0.125,0.25)"
6002706,6002012,0.125,"[0.125,0.25)"
6002706,6002219,0.5,"[0.5,1)"
6002706,6002221,0.25,"[0.25,0.5)"
6002706,6002222,0.25,"[0.25,0.5)"
6002706,6002437,0.5,"[0.5,1)"
6002706,6002439,0.25,"[0.25,0.5)"
6002706,6002440,0.25,"[0.25,0.5)"
6002707,6002005,0.25,"[0.25,0.5)"
6002707,6002007,0.5,"[0.5,1)"
6002707,6002008,0.25,"[0.25,0.5)"
6002707,6002010,0.125,"[0.125,0.25)"
6002707,6002011,0.125,"[0.125,0.25)"
6002707,6002012,0.125,"[0.125,0.25)"
6002708,6002005,0.25,"[0.25,0.5)"
6002708,6002007,0.5,"[0.5,1)"
6002708,6002008,0.25,"[0.25,0.5)"
6002708,6002010,0.125,"[0.125,0.25)"
6002708,6002011,0.125,"[0.125,0.25)"
6002708,6002012,0.125,"[0.125,0.25)"
6002709,6002009,0.5,"[0.5,1)"
6002709,6002010,0.25,"[0.25,0.5)"
6002709,6002011,0.25,"[0.25,0.5)"
6002709,6002012,0.25,"[0.25,0.5)"
6002710,6002009,0.5,"[0.5,1)"
6002710,6002010,0.25,"[0.25,0.5)"
6002710,6002011,0.25,"[0.25,0.5)"
6002710,6002012,0.25,"[0.25,0.5)"
6002711,6002017,0.5,"[0.5,1)"
6002711,6002019,0.25,"[0.25,0.5)"
6002711,6002020,0.25,"[0.25,0.5)"
6002711,6002021,0.25,"[0.25,0.5)"
6002711,6002056,0.25,"[0.25,0.5)"
6002711,6002057,0.125,"[0.125,0.25)"
6002711,6002058,0.125,"[0.125,0.25)"
6002711,6002153,0.5,"[0.5,1)"
6002711,6002156,0.25,"[0.25,0.5)"
6002711,6002158,0.25,"[0.25,0.5)"
6002711,6002159,0.125,"[0.125,0.25)"
6002711,6002160,0.125,"[0.125,0.25)"
6002711,6002374,0.25,"[0.25,0.5)"
6002711,6002375,0.125,"[0.125,0.25)"
6002711,6002376,0.125,"[0.125,0.25)"
6002711,6002427,0.5,"[0.5,1)"
6002711,6002428,0.25,"[0.25,0.5)"
6002711,6002429,0.25,"[0.25,0.5)"
6002711,6002482,0.5,"[0.5,1)"
6002711,6002483,0.25,"[0.25,0.5)"
6002711,6002485,0.125,"[0.125,0.25)"
6002711,6002489,0.5,"[0.5,1)"
6002711,6002492,0.25,"[0.25,0.5)"
6002711,6002494,0.25,"[0.25,0.5)"
6002711,6002495,0.125,"[0.125,0.25)"
6002711,6002496,0.125,"[0.125,0.25)"
6002712,6002017,0.5,"[0.5,1)"
6002712,6002019,0.25,"[0.25,0.5)"
6002712,6002020,0.25,"[0.25,0.5)"
6002712,6002021,0.25,"[0.25,0.5)"
6002712,6002056,0.25,"[0.25,0.5)"
6002712,6002057,0.125,"[0.125,0.25)"
6002712,6002058,0.125,"[0.125,0.25)"
6002712,6002153,0.5,"[0.5,1)"
6002712,6002156,0.25,"[0.25,0.5)"
6002712,6002158,0.25,"[0.25,0.5)"
6002712,6002159,0.125,"[0.125,0.25)"
6002712,6002160,0.125,"[0.125,0.25)"
6002712,6002374,0.25,"[0.25,0.5)"
6002712,6002375,0.125,"[0.125,0.25)"
6002712,6002376,0.125,"[0.125,0.25)"
6002712,6002427,0.5,"[0.5,1)"
6002712,6002428,0.25,"[0.25,0.5)"
6002712,6002429,0.25,"[0.25,0.5)"
6002712,6002482,0.5,"[0.5,1)"
6002712,6002483,0.25,"[0.25,0.5)"
6002712,6002485,0.125,"[0.125,0.25)"
6002712,6002489,0.5,"[0.5,1)"
6002712,6002492,0.25,"[0.25,0.5)"
6002712,6002494,0.25,"[0.25,0.5)"
6002712,6002495,0.125,"[0.125,0.25)"
6002712,6002496,0.125,"[0.125,0.25)"
6002713,6002018,0.5,"[0.5,1)"
6002713,6002019,0.25,"[0.25,0.5)"
6002713,6002020,0.25,"[0.25,0.5)"
6002713,6002021,0.25,"[0.25,0.5)"
6002713,6002277,0.25,"[0.25,0.5)"
6002713,6002278,0.5,"[0.5,1)"
6002713,6002280,0.125,"[0.125,0.25)"
6002713,6002281,0.125,"[0.125,0.25)"
6002714,6002018,0.5,"[0.5,1)"
6002714,6002019,0.25,"[0.25,0.5)"
6002714,6002020,0.25,"[0.25,0.5)"
6002714,6002021,0.25,"[0.25,0.5)"
6002714,6002277,0.25,"[0.25,0.5)"
6002714,6002278,0.5,"[0.5,1)"
6002714,6002280,0.125,"[0.125,0.25)"
6002714,6002281,0.125,"[0.125,0.25)"
6002715,6002022,0.5,"[0.5,1)"
6002715,6002024,0.25,"[0.25,0.5)"
6002715,6002025,0.25,"[0.25,0.5)"
6002715,6002060,0.5,"[0.5,1)"
6002715,6002061,0.25,"[0.25,0.5)"
6002715,6002063,0.25,"[0.25,0.5)"
6002715,6002065,0.125,"[0.125,0.25)"
6002715,6002066,0.125,"[0.125,0.25)"
6002715,6002067,0.125,"[0.125,0.25)"
6002715,6002257,0.5,"[0.5,1)"
6002715,6002259,0.25,"[0.25,0.5)"
6002715,6002260,0.25,"[0.25,0.5)"
6002715,6002261,0.25,"[0.25,0.5)"
6002716,6002022,0.5,"[0.5,1)"
6002716,6002024,0.25,"[0.25,0.5)"
6002716,6002025,0.25,"[0.25,0.5)"
6002716,6002060,0.5,"[0.5,1)"
6002716,6002061,0.25,"[0.25,0.5)"
6002716,6002063,0.25,"[0.25,0.5)"
6002716,6002065,0.125,"[0.125,0.25)"
6002716,6002066,0.125,"[0.125,0.25)"
6002716,6002067,0.125,"[0.125,0.25)"
6002716,6002257,0.5,"[0.5,1)"
6002716,6002259,0.25,"[0.25,0.5)"
6002716,6002260,0.25,"[0.25,0.5)"
6002716,6002261,0.25,"[0.25,0.5)"
6002717,6002023,0.5,"[0.5,1)"
6002717,6002024,0.25,"[0.25,0.5)"
6002717,6002025,0.25,"[0.25,0.5)"
6002718,6002023,0.5,"[0.5,1)"
6002718,6002024,0.25,"[0.25,0.5)"
6002718,6002025,0.25,"[0.25,0.5)"
6002719,6002026,0.5,"[0.5,1)"
6002719,6002028,0.25,"[0.25,0.5)"
6002720,6002026,0.5,"[0.5,1)"
6002720,6002028,0.25,"[0.25,0.5)"
6002721,6002027,0.5,"[0.5,1)"
6002721,6002028,0.25,"[0.25,0.5)"
6002721,6002116,0.5,"[0.5,1)"
6002721,6002117,0.25,"[0.25,0.5)"
6002721,6002119,0.125,"[0.125,0.25)"
6002721,6002120,0.125,"[0.125,0.25)"
6002721,6002184,0.25,"[0.25,0.5)"
6002721,6002186,0.125,"[0.125,0.25)"
6002722,6002027,0.5,"[0.5,1)"
6002722,6002028,0.25,"[0.25,0.5)"
6002722,6002116,0.5,"[0.5,1)"
6002722,6002117,0.25,"[0.25,0.5)"
6002722,6002119,0.125,"[0.125,0.25)"
6002722,6002120,0.125,"[0.125,0.25)"
6002722,6002184,0.25,"[0.25,0.5)"
6002722,6002186,0.125,"[0.125,0.25)"
6002723,6002029,0.5,"[0.5,1)"
6002723,6002031,0.25,"[0.25,0.5)"
6002723,6002146,0.5,"[0.5,1)"
6002723,6002148,0.25,"[0.25,0.5)"
6002723,6002149,0.25,"[0.25,0.5)"
6002723,6002201,0.5,"[0.5,1)"
6002723,6002203,0.25,"[0.25,0.5)"
6002723,6002204,0.25,"[0.25,0.5)"
6002723,6002408,0.25,"[0.25,0.5)"
6002723,6002409,0.5,"[0.5,1)"
6002724,6002030,0.5,"[0.5,1)"
6002724,6002031,0.25,"[0.25,0.5)"
6002725,6002030,0.5,"[0.5,1)"
6002725,6002031,0.25,"[0.25,0.5)"
6002726,6002014,0.25,"[0.25,0.5)"
6002726,6002015,0.125,"[0.125,0.25)"
6002726,6002016,0.125,"[0.125,0.25)"
6002726,6002032,0.25,"[0.25,0.5)"
6002726,6002033,0.5,"[0.5,1)"
6002726,6002035,0.125,"[0.125,0.25)"
6002726,6002036,0.125,"[0.125,0.25)"
6002726,6002037,0.125,"[0.125,0.25)"
6002726,6002078,0.25,"[0.25,0.5)"
6002726,6002079,0.125,"[0.125,0.25)"
6002726,6002080,0.125,"[0.125,0.25)"
6002727,6002014,0.25,"[0.25,0.5)"
6002727,6002015,0.125,"[0.125,0.25)"
6002727,6002016,0.125,"[0.125,0.25)"
6002727,6002032,0.25,"[0.25,0.5)"
6002727,6002033,0.5,"[0.5,1)"
6002727,6002035,0.125,"[0.125,0.25)"
6002727,6002036,0.125,"[0.125,0.25)"
6002727,6002037,0.125,"[0.125,0.25)"
6002727,6002078,0.25,"[0.25,0.5)"
6002727,6002079,0.125,"[0.125,0.25)"
6002727,6002080,0.125,"[0.125,0.25)"
6002728,6002034,0.5,"[0.5,1)"
6002728,6002035,0.25,"[0.25,0.5)"
6002728,6002036,0.25,"[0.25,0.5)"
6002728,6002037,0.25,"[0.25,0.5)"
6002729,6002034,0.5,"[0.5,1)"
6002729,6002035,0.25,"[0.25,0.5)"
6002729,6002036,0.25,"[0.25,0.5)"
6002729,6002037,0.25,"[0.25,0.5)"
6002730,6002039,0.5,"[0.5,1)"
6002730,6002040,0.25,"[0.25,0.5)"
6002730,6002041,0.25,"[0.25,0.5)"
6002731,6002039,0.5,"[0.5,1)"
6002731,6002040,0.25,"[0.25,0.5)"
6002731,6002041,0.25,"[0.25,0.5)"
6002732,6002038,0.5,"[0.5,1)"
6002732,6002040,0.25,"[0.25,0.5)"
6002732,6002041,0.25,"[0.25,0.5)"
6002733,6002043,0.5,"[0.5,1)"
6002733,6002045,0.25,"[0.25,0.5)"
6002733,6002046,0.25,"[0.25,0.5)"
6002734,6002038,0.25,"[0.25,0.5)"
6002734,6002040,0.125,"[0.125,0.25)"
6002734,6002041,0.125,"[0.125,0.25)"
6002734,6002042,0.5,"[0.5,1)"
6002734,6002043,0.25,"[0.25,0.5)"
6002734,6002045,0.125,"[0.125,0.25)"
6002734,6002046,0.125,"[0.125,0.25)"
6002734,6002103,0.5,"[0.5,1)"
6002734,6002105,0.25,"[0.25,0.5)"
6002734,6002107,0.25,"[0.25,0.5)"
6002734,6002113,0.5,"[0.5,1)"
6002734,6002115,0.25,"[0.25,0.5)"
6002735,6002038,0.25,"[0.25,0.5)"
6002735,6002040,0.125,"[0.125,0.25)"
6002735,6002041,0.125,"[0.125,0.25)"
6002735,6002042,0.5,"[0.5,1)"
6002735,6002043,0.25,"[0.25,0.5)"
6002735,6002045,0.125,"[0.125,0.25)"
6002735,6002046,0.125,"[0.125,0.25)"
6002735,6002103,0.5,"[0.5,1)"
6002735,6002105,0.25,"[0.25,0.5)"
6002735,6002107,0.25,"[0.25,0.5)"
6002735,6002113,0.5,"[0.5,1)"
6002735,6002115,0.25,"[0.25,0.5)"
6002736,6002044,0.5,"[0.5,1)"
6002736,6002045,0.25,"[0.25,0.5)"
6002736,6002046,0.25,"[0.25,0.5)"
6002737,6002044,0.5,"[0.5,1)"
6002737,6002045,0.25,"[0.25,0.5)"
6002737,6002046,0.25,"[0.25,0.5)"
6002738,6002047,0.5,"[0.5,1)"
6002738,6002048,0.25,"[0.25,0.5)"
6002738,6002164,0.5,"[0.5,1)"
6002738,6002165,0.25,"[0.25,0.5)"
6002739,6002048,0.5,"[0.5,1)"
6002740,6002049,0.5,"[0.5,1)"
6002740,6002051,0.25,"[0.25,0.5)"
6002741,6002049,0.5,"[0.5,1)"
6002741,6002051,0.25,"[0.25,0.5)"
6002742,6002050,0.5,"[0.5,1)"
6002742,6002051,0.25,"[0.25,0.5)"
6002742,6002082,0.5,"[0.5,1)"
6002742,6002083,0.25,"[0.25,0.5)"
6002743,6002052,0.5,"[0.5,1)"
6002743,6002054,0.25,"[0.25,0.5)"
6002743,6002139,0.5,"[0.5,1)"
6002743,6002141,0.5,"[0.5,1)"
6002743,6002142,0.25,"[0.25,0.5)"
6002743,6002143,0.5,"[0.5,1)"
6002743,6002144,0.5,"[0.5,1)"
6002743,6002274,0.5,"[0.5,1)"
6002743,6002275,0.25,"[0.25,0.5)"
6002743,6002276,0.25,"[0.25,0.5)"
6002744,6002053,0.5,"[0.5,1)"
6002744,6002054,0.25,"[0.25,0.5)"
6002745,6002053,0.5,"[0.5,1)"
6002745,6002054,0.25,"[0.25,0.5)"
6002746,6002055,0.5,"[0.5,1)"
6002746,6002057,0.25,"[0.25,0.5)"
6002746,6002058,0.25,"[0.25,0.5)"
6002747,6002055,0.5,"[0.5,1)"
6002747,6002057,0.25,"[0.25,0.5)"
6002747,6002058,0.25,"[0.25,0.5)"
6002748,6002059,0.5,"[0.5,1)"
6002748,6002061,0.25,"[0.25,0.5)"
6002748,6002063,0.25,"[0.25,0.5)"
6002748,6002065,0.125,"[0.125,0.25)"
6002748,6002066,0.125,"[0.125,0.25)"
6002748,6002067,0.125,"[0.125,0.25)"
6002748,6002122,0.5,"[0.5,1)"
6002748,6002123,0.25,"[0.25,0.5)"
6002748,6002189,0.5,"[0.5,1)"
6002748,6002190,0.25,"[0.25,0.5)"
6002749,6002062,0.5,"[0.5,1)"
6002749,6002065,0.25,"[0.25,0.5)"
6002749,6002066,0.25,"[0.25,0.5)"
6002750,6002062,0.5,"[0.5,1)"
6002750,6002065,0.25,"[0.25,0.5)"
6002750,6002066,0.25,"[0.25,0.5)"
6002751,6002064,0.5,"[0.5,1)"
6002751,6002067,0.25,"[0.25,0.5)"
6002752,6002064,0.5,"[0.5,1)"
6002752,6002067,0.25,"[0.25,0.5)"
6002753,6002068,0.5,"[0.5,1)"
6002753,6002071,0.25,"[0.25,0.5)"
6002753,6002072,0.25,"[0.25,0.5)"
6002753,6002074,0.125,"[0.125,0.25)"
6002753,6002075,0.125,"[0.125,0.25)"
6002754,6002068,0.5,"[0.5,1)"
6002754,6002071,0.25,"[0.25,0.5)"
6002754,6002072,0.25,"[0.25,0.5)"
6002754,6002074,0.125,"[0.125,0.25)"
6002754,6002075,0.125,"[0.125,0.25)"
6002755,6002069,0.5,"[0.5,1)"
6002755,6002070,0.25,"[0.25,0.5)"
6002755,6002071,0.125,"[0.125,0.25)"
6002755,6002072,0.125,"[0.125,0.25)"
6002755,6002074,0.0625,"[0,0.125)"
6002755,6002075,0.0625,"[0,0.125)"
6002755,6002096,0.25,"[0.25,0.5)"
6002755,6002097,0.125,"[0.125,0.25)"
6002755,6002098,0.125,"[0.125,0.25)"
6002756,6002069,0.5,"[0.5,1)"
6002756,6002070,0.25,"[0.25,0.5)"
6002756,6002071,0.125,"[0.125,0.25)"
6002756,6002072,0.125,"[0.125,0.25)"
6002756,6002074,0.0625,"[0,0.125)"
6002756,6002075,0.0625,"[0,0.125)"
6002756,6002096,0.25,"[0.25,0.5)"
6002756,6002097,0.125,"[0.125,0.25)"
6002756,6002098,0.125,"[0.125,0.25)"
6002757,6002070,0.5,"[0.5,1)"
6002757,6002071,0.25,"[0.25,0.5)"
6002757,6002072,0.25,"[0.25,0.5)"
6002757,6002074,0.125,"[0.125,0.25)"
6002757,6002075,0.125,"[0.125,0.25)"
6002758,6002073,0.5,"[0.5,1)"
6002758,6002075,0.25,"[0.25,0.5)"
6002759,6002073,0.5,"[0.5,1)"
6002759,6002075,0.25,"[0.25,0.5)"
6002760,6002074,0.5,"[0.5,1)"
6002761,6002076,0.5,"[0.5,1)"
6002761,6002079,0.25,"[0.25,0.5)"
6002761,6002080,0.25,"[0.25,0.5)"
6002762,6002076,0.5,"[0.5,1)"
6002762,6002079,0.25,"[0.25,0.5)"
6002762,6002080,0.25,"[0.25,0.5)"
6002763,6002014,0.25,"[0.25,0.5)"
6002763,6002015,0.125,"[0.125,0.25)"
6002763,6002016,0.125,"[0.125,0.25)"
6002763,6002032,0.25,"[0.25,0.5)"
6002763,6002035,0.125,"[0.125,0.25)"
6002763,6002036,0.125,"[0.125,0.25)"
6002763,6002037,0.125,"[0.125,0.25)"
6002763,6002077,0.5,"[0.5,1)"
6002763,6002078,0.25,"[0.25,0.5)"
6002763,6002079,0.125,"[0.125,0.25)"
6002763,6002080,0.125,"[0.125,0.25)"
6002764,6002014,0.25,"[0.25,0.5)"
6002764,6002015,0.125,"[0.125,0.25)"
6002764,6002016,0.125,"[0.125,0.25)"
6002764,6002032,0.25,"[0.25,0.5)"
6002764,6002035,0.125,"[0.125,0.25)"
6002764,6002036,0.125,"[0.125,0.25)"
6002764,6002037,0.125,"[0.125,0.25)"
6002764,6002077,0.5,"[0.5,1)"
6002764,6002078,0.25,"[0.25,0.5)"
6002764,6002079,0.125,"[0.125,0.25)"
6002764,6002080,0.125,"[0.125,0.25)"
6002765,6002081,0.5,"[0.5,1)"
6002765,6002083,0.25,"[0.25,0.5)"
6002766,6002081,0.5,"[0.5,1)"
6002766,6002083,0.25,"[0.25,0.5)"
6002767,6002084,0.5,"[0.5,1)"
6002767,6002086,0.25,"[0.25,0.5)"
6002767,6002088,0.25,"[0.25,0.5)"
6002767,6002089,0.125,"[0.125,0.25)"
6002767,6002090,0.125,"[0.125,0.25)"
6002767,6002091,0.125,"[0.125,0.25)"
6002768,6002084,0.5,"[0.5,1)"
6002768,6002086,0.25,"[0.25,0.5)"
6002768,6002088,0.25,"[0.25,0.5)"
6002768,6002089,0.125,"[0.125,0.25)"
6002768,6002090,0.125,"[0.125,0.25)"
6002768,6002091,0.125,"[0.125,0.25)"
6002769,6002085,0.5,"[0.5,1)"
6002769,6002086,0.25,"[0.25,0.5)"
6002769,6002088,0.25,"[0.25,0.5)"
6002769,6002089,0.125,"[0.125,0.25)"
6002769,6002090,0.125,"[0.125,0.25)"
6002769,6002091,0.125,"[0.125,0.25)"
6002770,6002085,0.5,"[0.5,1)"
6002770,6002086,0.25,"[0.25,0.5)"
6002770,6002088,0.25,"[0.25,0.5)"
6002770,6002089,0.125,"[0.125,0.25)"
6002770,6002090,0.125,"[0.125,0.25)"
6002770,6002091,0.125,"[0.125,0.25)"
6002771,6002087,0.5,"[0.5,1)"
6002771,6002089,0.25,"[0.25,0.5)"
6002771,6002090,0.25,"[0.25,0.5)"
6002771,6002091,0.25,"[0.25,0.5)"
6002772,6002087,0.5,"[0.5,1)"
6002772,6002089,0.25,"[0.25,0.5)"
6002772,6002090,0.25,"[0.25,0.5)"
6002772,6002091,0.25,"[0.25,0.5)"
6002773,6002092,0.5,"[0.5,1)"
6002773,6002094,0.25,"[0.25,0.5)"
6002773,6002095,0.25,"[0.25,0.5)"
6002774,6002092,0.5,"[0.5,1)"
6002774,6002094,0.25,"[0.25,0.5)"
6002774,6002095,0.25,"[0.25,0.5)"
6002775,6002093,0.5,"[0.5,1)"
6002775,6002094,0.25,"[0.25,0.5)"
6002775,6002095,0.25,"[0.25,0.5)"
6002775,6002412,0.5,"[0.5,1)"
6002775,6002414,0.25,"[0.25,0.5)"
6002775,6002415,0.25,"[0.25,0.5)"
6002775,6002416,0.5,"[0.5,1)"
6002775,6002418,0.25,"[0.25,0.5)"
6002775,6002419,0.25,"[0.25,0.5)"
6002775,6002420,0.25,"[0.25,0.5)"
6002776,6002096,0.5,"[0.5,1)"
6002776,6002097,0.25,"[0.25,0.5)"
6002776,6002098,0.25,"[0.25,0.5)"
6002777,6002097,0.5,"[0.5,1)"
6002777,6002098,0.5,"[0.5,1)"
6002778,6002099,0.5,"[0.5,1)"
6002778,6002101,0.25,"[0.25,0.5)"
6002778,6002102,0.25,"[0.25,0.5)"
6002779,6002100,0.5,"[0.5,1)"
6002779,6002101,0.25,"[0.25,0.5)"
6002779,6002102,0.25,"[0.25,0.5)"
6002780,6002100,0.5,"[0.5,1)"
6002780,6002101,0.25,"[0.25,0.5)"
6002780,6002102,0.25,"[0.25,0.5)"
6002781,6002104,0.5,"[0.5,1)"
6002781,6002105,0.25,"[0.25,0.5)"
6002781,6002107,0.25,"[0.25,0.5)"
6002782,6002104,0.5,"[0.5,1)"
6002782,6002105,0.25,"[0.25,0.5)"
6002782,6002107,0.25,"[0.25,0.5)"
6002783,6002106,0.5,"[0.5,1)"
6002784,6002106,0.5,"[0.5,1)"
6002785,6002108,0.5,"[0.5,1)"
6002785,6002109,0.25,"[0.25,0.5)"
6002785,6002111,0.125,"[0.125,0.25)"
6002785,6002112,0.125,"[0.125,0.25)"
6002785,6002180,0.25,"[0.25,0.5)"
6002785,6002181,0.125,"[0.125,0.25)"
6002785,6002182,0.125,"[0.125,0.25)"
6002785,6002183,0.0625,"[0,0.125)"
6002785,6002272,0.5,"[0.5,1)"
6002785,6002273,0.25,"[0.25,0.5)"
6002785,6002275,0.125,"[0.125,0.25)"
6002785,6002276,0.125,"[0.125,0.25)"
6002785,6002282,0.5,"[0.5,1)"
6002785,6002283,0.5,"[0.5,1)"
6002785,6002285,0.25,"[0.25,0.5)"
6002785,6002286,0.25,"[0.25,0.5)"
6002785,6002341,0.25,"[0.25,0.5)"
6002785,6002342,0.125,"[0.125,0.25)"
6002785,6002344,0.0625,"[0,0.125)"
6002785,6002345,0.0625,"[0,0.125)"
6002785,6002369,0.125,"[0.125,0.25)"
6002785,6002371,0.0625,"[0,0.125)"
6002785,6002372,0.0625,"[0,0.125)"
6002785,6002438,0.25,"[0.25,0.5)"
6002785,6002439,0.125,"[0.125,0.25)"
6002785,6002440,0.125,"[0.125,0.25)"
6002785,6002503,0.25,"[0.25,0.5)"
6002785,6002504,0.125,"[0.125,0.25)"
6002786,6002108,0.5,"[0.5,1)"
6002786,6002109,0.25,"[0.25,0.5)"
6002786,6002111,0.125,"[0.125,0.25)"
6002786,6002112,0.125,"[0.125,0.25)"
6002786,6002180,0.25,"[0.25,0.5)"
6002786,6002181,0.125,"[0.125,0.25)"
6002786,6002182,0.125,"[0.125,0.25)"
6002786,6002183,0.0625,"[0,0.125)"
6002786,6002272,0.5,"[0.5,1)"
6002786,6002273,0.25,"[0.25,0.5)"
6002786,6002275,0.125,"[0.125,0.25)"
6002786,6002276,0.125,"[0.125,0.25)"
6002786,6002282,0.5,"[0.5,1)"
6002786,6002283,0.5,"[0.5,1)"
6002786,6002285,0.25,"[0.25,0.5)"
6002786,6002286,0.25,"[0.25,0.5)"
6002786,6002341,0.25,"[0.25,0.5)"
6002786,6002342,0.125,"[0.125,0.25)"
6002786,6002344,0.0625,"[0,0.125)"
6002786,6002345,0.0625,"[0,0.125)"
6002786,6002369,0.125,"[0.125,0.25)"
6002786,6002371,0.0625,"[0,0.125)"
6002786,6002372,0.0625,"[0,0.125)"
6002786,6002438,0.25,"[0.25,0.5)"
6002786,6002439,0.125,"[0.125,0.25)"
6002786,6002440,0.125,"[0.125,0.25)"
6002786,6002503,0.25,"[0.25,0.5)"
6002786,6002504,0.125,"[0.125,0.25)"
6002787,6002109,0.5,"[0.5,1)"
6002787,6002111,0.25,"[0.25,0.5)"
6002787,6002112,0.25,"[0.25,0.5)"
6002787,6002438,0.5,"[0.5,1)"
6002787,6002439,0.25,"[0.25,0.5)"
6002787,6002440,0.25,"[0.25,0.5)"
6002788,6002110,0.5,"[0.5,1)"
6002788,6002111,0.25,"[0.25,0.5)"
6002788,6002112,0.25,"[0.25,0.5)"
6002789,6002110,0.5,"[0.5,1)"
6002789,6002111,0.25,"[0.25,0.5)"
6002789,6002112,0.25,"[0.25,0.5)"
6002790,6002114,0.5,"[0.5,1)"
6002790,6002115,0.25,"[0.25,0.5)"
6002791,6002114,0.5,"[0.5,1)"
6002791,6002115,0.25,"[0.25,0.5)"
6002792,6002117,0.5,"[0.5,1)"
6002792,6002119,0.25,"[0.25,0.5)"
6002792,6002120,0.25,"[0.25,0.5)"
6002792,6002184,0.5,"[0.5,1)"
6002792,6002186,0.25,"[0.25,0.5)"
6002793,6002118,0.5,"[0.5,1)"
6002793,6002119,0.25,"[0.25,0.5)"
6002793,6002120,0.25,"[0.25,0.5)"
6002793,6002121,0.5,"[0.5,1)"
6002793,6002123,0.25,"[0.25,0.5)"
6002794,6002118,0.5,"[0.5,1)"
6002794,6002119,0.25,"[0.25,0.5)"
6002794,6002120,0.25,"[0.25,0.5)"
6002794,6002121,0.5,"[0.5,1)"
6002794,6002123,0.25,"[0.25,0.5)"
6002795,6002124,0.5,"[0.5,1)"
6002795,6002125,0.25,"[0.25,0.5)"
6002795,6002126,0.25,"[0.25,0.5)"
6002795,6002128,0.125,"[0.125,0.25)"
6002795,6002129,0.125,"[0.125,0.25)"
6002795,6002365,0.25,"[0.25,0.5)"
6002795,6002366,0.125,"[0.125,0.25)"
6002795,6002367,0.125,"[0.125,0.25)"
6002795,6002368,0.125,"[0.125,0.25)"
6002796,6002124,0.5,"[0.5,1)"
6002796,6002125,0.25,"[0.25,0.5)"
6002796,6002126,0.25,"[0.25,0.5)"
6002796,6002128,0.125,"[0.125,0.25)"
6002796,6002129,0.125,"[0.125,0.25)"
6002796,6002365,0.25,"[0.25,0.5)"
6002796,6002366,0.125,"[0.125,0.25)"
6002796,6002367,0.125,"[0.125,0.25)"
6002796,6002368,0.125,"[0.125,0.25)"
6002797,6002125,0.5,"[0.5,1)"
6002797,6002126,0.5,"[0.5,1)"
6002797,6002128,0.25,"[0.25,0.5)"
6002797,6002129,0.25,"[0.25,0.5)"
6002797,6002365,0.5,"[0.5,1)"
6002797,6002366,0.25,"[0.25,0.5)"
6002797,6002367,0.25,"[0.25,0.5)"
6002797,6002368,0.25,"[0.25,0.5)"
6002798,6002127,0.5,"[0.5,1)"
6002798,6002128,0.25,"[0.25,0.5)"
6002798,6002129,0.25,"[0.25,0.5)"
6002799,6002127,0.5,"[0.5,1)"
6002799,6002128,0.25,"[0.25,0.5)"
6002799,6002129,0.25,"[0.25,0.5)"
6002800,6002131,0.5,"[0.5,1)"
6002800,6002132,0.25,"[0.25,0.5)"
6002800,6002133,0.25,"[0.25,0.5)"
6002800,6002325,0.5,"[0.5,1)"
6002800,6002326,0.25,"[0.25,0.5)"
6002800,6002327,0.25,"[0.25,0.5)"
6002800,6002404,0.5,"[0.5,1)"
6002800,6002405,0.25,"[0.25,0.5)"
6002800,6002407,0.125,"[0.125,0.25)"
6002801,6002131,0.5,"[0.5,1)"
